snap_index,esn,snap,esn_index,global_index,ww_cycle_index,hpc_cycle_index,hpt_cycle_index,ww_cycle,hpc_cycle,hpt_cycle,to_next_ww_cycle,to_next_hpc_cycle,to_next_hpt_cycle,Altitude,Mach,Pamb,Pt2,TAT,WFuel,VAFN,VBV,Fan_Speed,Core_Speed,T25,T3,Ps3,T45,P25,T5,fault_ww_cycle,fault_hpc_cycle,fault_hpt_cycle
308,101,2,2269,2269,14,308,308,3,0,0,880,5430,1010,718.6455158873453,0.22393368290865207,14.316056586507516,14.750887180237815,519.6677136429956,1.1827140407174133,5832.1768704291735,0.0,1859.6304864367773,20907.922168557936,724.1587051355683,1563.2304856069618,470.7303398704925,2137.684594144402,40.91588100120003,1391.6679146889282,0,0,0
309,101,2,2277,2277,15,309,309,3,0,0,870,5420,1000,719.4375158873453,0.2239253669282176,14.31566633932447,14.750445244496406,519.6455158557659,1.1831058101979959,5832.076768264755,0.0,1859.8245331951555,20907.939229657477,724.1802816583097,1563.2603572466849,470.8008917656223,2137.961952007185,40.924853001022974,1391.8117119356775,0,0,0
310,101,2,2285,2285,16,310,310,3,0,0,860,5410,990,720.0815158873452,0.2238663989206531,14.31534901712007,14.749856622727602,519.697299996226,1.1832421770052888,5832.304993486615,0.0,1859.9210987845286,20908.715822153445,724.2744577656393,1563.3964829393285,470.7569904926596,2138.3637885504413,40.92695261994198,1392.1177204873836,0,0,0
311,101,2,2292,2292,17,311,311,3,0,0,850,5400,980,719.5935158873453,0.22383363889658234,14.31558947245508,14.749957533782839,519.7067424052867,1.1833395943105665,5832.442352477861,0.0,1859.9305232119823,20908.64346197463,724.306665671891,1563.413181683628,470.73048865644614,2138.577306144593,40.93046324896717,1392.2895454987301,0,0,0
312,101,2,2299,2299,18,312,312,3,0,0,840,5390,970,719.3055158873453,0.2238162509103992,14.315731380521642,14.750024834410093,519.6914572210744,1.183432766720369,5832.505641804733,0.0,1859.9206970648943,20908.153085664504,724.306831306155,1563.3728010519947,470.71533614620284,2138.709481050609,40.93441088953351,1392.3942683286373,0,0,0
313,101,2,2307,2307,19,313,313,3,0,0,830,5380,960,719.2495158873452,0.22382582693302414,14.31575897375681,14.750098211844207,519.7246135015816,1.183692647885382,5832.423883329866,0.0,1860.0528722913834,20908.77919612128,724.3844726670203,1563.485809556879,470.72374991916337,2139.079153220626,40.94042004908201,1392.6519586644583,0,0,0
314,101,2,2314,2314,20,314,314,3,0,0,820,5370,950,720.6815158873453,0.22382759093248628,14.31505337531473,14.749379160824644,519.7374106885892,1.1836179995757348,5832.465452138487,0.0,1859.9967829757513,20908.545630262426,724.4132345055382,1563.4821945311758,470.6354274723434,2139.258703160222,40.93985957914803,1392.8197316137175,0,0,0
315,101,2,2321,2321,21,315,315,3,0,0,810,5360,940,720.6055158873453,0.22379357092582963,14.315090823276739,14.749258153443593,519.8285548078383,1.1840705598835064,5832.5154519584585,0.0,1860.3192937327487,20910.6189915663,724.5827383928689,1563.7888116866225,470.67696676641134,2139.915565105466,40.94770551548758,1393.258949914947,0,0,0
316,101,2,2328,2328,22,316,316,3,0,0,800,5350,930,729.0815158873452,0.22383842687809252,14.31091439003997,14.745149143119546,519.6433962247066,1.1833748218109166,5832.4015575869025,0.0,1859.8731514388526,20906.33354028837,724.3301763036836,1563.2329548929358,470.47033109338713,2139.294816907846,40.936284018861585,1392.8620921991683,0,0,0
317,101,2,2335,2335,23,317,317,3,0,0,790,5340,920,730.4735158873453,0.22387673084938312,14.310228501051583,14.744614029752178,519.5488476652965,1.18295918635324,5832.373095924284,0.0,1859.5012608496836,20903.59898929625,724.191355061937,1562.8868598137756,470.33572755323274,2138.9529342638225,40.93257312044921,1392.6907890477407,0,0,0
318,101,2,2343,2343,24,318,318,3,0,0,780,5330,910,732.5935158873453,0.22386488687002443,14.309183900006046,14.743476717055366,519.6501156090253,1.1832883446889622,5832.357986469653,0.0,1859.796171367595,20905.704674880828,724.3703556658362,1563.201307762106,470.3198191727691,2139.6193413328265,40.93647659332773,1393.1492039775192,0,0,0
319,101,2,2350,2350,25,319,319,3,0,0,770,5320,900,735.1055158873452,0.22381070690357469,14.30794240886528,14.74195142232008,519.7057270244677,1.1833572599875521,5832.567623727091,0.0,1859.901728003419,20906.560352568384,724.4701699871558,1563.3481292239085,470.24671381374833,2140.0388674985456,40.93600165106403,1393.4672185492307,0,0,0
320,101,2,2357,2357,26,320,320,3,0,0,760,5310,890,735.9415158873453,0.22380289494001648,14.307530481283173,14.741493072737306,519.687201406546,1.1835117406713866,5832.546368440035,0.0,1859.9516470610135,20906.1887897394,724.4784868933825,1563.3251997028108,470.24247399414105,2140.2220465602613,40.94064580442692,1393.590250182257,0,0,0
321,101,2,2364,2364,27,321,321,3,0,0,750,5300,880,731.0735158873453,0.223794952375807,14.309929121797163,14.746034342054477,519.7299249008717,1.1880923280846618,5832.1668430191785,0.0,1860.2459044547757,20907.76507889179,725.2412051084592,1565.981423583347,471.8697406842233,2140.801922493745,41.04672108274776,1395.2370405786635,0,0,0
322,101,2,2371,2371,28,322,322,3,0,0,740,5290,870,731.9735158873452,0.22383426438085,14.309485659089152,14.745754721384172,519.6844921660883,1.188005850312624,5832.0422097387445,0.0,1860.1141764632976,20906.46281832116,725.1923909552827,1565.830176830959,471.810950504456,2140.769032179749,41.048070501882606,1395.241831721286,0,0,0
323,101,2,2378,2378,29,323,323,3,0,0,730,5280,860,736.4175158873453,0.2239101163577215,14.307295938784268,14.743842106425737,519.7242318884818,1.18828184080417,5831.616603749655,0.0,1860.3761277706287,20907.5878335453,725.2955548474652,1566.0073546508836,471.81027291121336,2141.242965341483,41.051994141212354,1395.5341879525838,0,0,0
324,101,2,2386,2386,30,324,324,3,0,0,720,5270,850,733.1855158873453,0.22392322031966605,14.308888462642367,14.745541555424841,519.7635694121359,1.1884916825088643,5831.561493121166,0.0,1860.3476426187808,20906.97899121538,725.2914235131503,1565.9503829449397,471.84048216373145,2141.360278368329,41.06050090712432,1395.6319235497378,0,0,0
325,101,2,2393,2393,31,325,325,3,0,0,710,5260,840,733.7935158873452,0.223866772336878,14.308588878946289,14.744981219248661,519.9135762169989,1.1889939577863122,5831.6965732725275,0.0,1860.7597137981218,20910.12728344504,725.5415807736425,1566.408976820131,471.8608103697442,2142.2479028483913,41.06680027685282,1396.243257767774,0,0,0
326,101,2,2401,2401,32,326,326,3,0,0,700,5250,830,733.4015158873453,0.22386374835482997,14.308782031592443,14.745166498519064,520.0297279159411,1.1895377217984775,5831.607745281165,0.0,1861.1353664017902,20912.682775725094,725.748327595678,1566.7851692539139,471.91535643586974,2143.014274451168,41.07596901403914,1396.7571076004513,0,0,0
327,101,2,2408,2408,33,327,327,3,0,0,690,5240,820,734.0895158873453,0.2238534163664953,14.308443028988988,14.744769987152047,519.9088454965544,1.1887502021388285,5831.836034594752,0.0,1860.3648276341069,20906.049499700715,725.3396532506729,1565.9079065827302,471.7537450967382,2141.8966714822523,41.06964454043089,1396.0536778579228,0,0,0
328,101,2,2416,2416,34,328,328,3,0,0,680,5230,810,733.6095158873452,0.22381486038676662,14.308679542433259,14.744836174884568,519.9398770859171,1.1889865922514848,5831.95124929625,0.0,1860.4887154829032,20906.662359761827,725.4106834486959,1566.013659890345,471.76205813453885,2142.244492656288,41.07512662467075,1396.2985428694656,0,0,0
329,101,2,2424,2424,35,329,329,3,0,0,670,5220,800,733.5655158873453,0.22380503241530816,14.308701222832319,14.744815589910276,519.9067480601026,1.1890990093380054,5831.9597985325145,0.0,1860.4767319931025,20905.90403928591,725.3930659412107,1565.9362078713673,471.75632640753554,2142.340789066761,41.079962201630764,1396.3701262820987,0,0,0
330,101,2,2432,2432,36,330,330,3,0,0,660,5210,790,732.4055158873454,0.22377655641547603,14.30927279698931,14.745273409163246,519.7508982933106,1.1887368131672937,5832.168401068161,0.0,1860.035835873731,20902.099543565753,725.1728998420471,1565.4410457199622,471.67339488960556,2141.7922285080977,41.07971361417896,1396.0432872422844,0,0,0
331,101,2,2440,2440,37,331,331,3,0,0,650,5200,780,731.8175158873452,0.22371632842532554,14.309562525958542,14.745302131268309,519.9607039527077,1.1894633776455206,5832.282749341658,0.0,1860.618600754451,20906.653120984745,725.5149035479054,1566.0878678324693,471.74038930258104,2142.9566327809453,41.08956516615055,1396.833718236565,0,0,0
332,101,2,2448,2448,38,332,332,3,0,0,640,5190,770,730.2975158873453,0.22374656842461985,14.310311485198735,14.74622790235691,520.0913300150434,1.1897215168744468,5832.1967506681995,0.0,1860.7912614544323,20908.818659848865,725.7103721839633,1566.4095476223565,471.7076651081121,2143.5994094386765,41.094249924872756,1397.3248546228947,0,0,0
333,101,2,2456,2456,39,333,333,3,0,0,630,5180,760,729.1695158873453,0.22378663645497718,14.310867291792777,14.746984196251336,519.9023793813641,1.1890479863809542,5832.250728067188,0.0,1860.1128351283805,20903.763563769448,725.4186546626169,1565.7484414654318,471.5485328351977,2142.777124411244,41.08940094395804,1396.8506429761762,0,0,0
334,101,2,2463,2463,40,334,334,3,0,0,620,5170,750,730.4655158873452,0.22373371641150874,14.310228705493241,14.746084268644523,520.032603355788,1.1892984704315348,5832.440854799122,0.0,1860.3697069610384,20906.173282183736,725.6256876123919,1566.105267304404,471.4976680010996,2143.49497882968,41.09123519272276,1397.3755499807587,0,0,0
335,101,2,2470,2470,41,335,335,3,0,0,610,5160,740,728.3655158873453,0.223740268392481,14.31126345181193,14.7471833629761,520.1129015846923,1.1891102116932857,5832.644342133381,0.0,1860.2331612782016,20906.572702354126,725.720765592358,1566.189672299269,471.3651059722511,2143.7551918349905,41.09042356447936,1397.6618643380323,0,0,0
336,101,2,2477,2477,42,336,336,3,0,0,600,5150,730,728.5255158873453,0.22372262839785975,14.311184613997176,14.747022646002321,520.1320874929396,1.189429457020425,5832.6294591627,0.0,1860.4060728271145,20907.122359453242,725.7878168494016,1566.2911429202093,471.39671360419476,2144.118455354488,41.09752562584767,1397.8966459987919,0,0,0
337,101,2,2484,2484,43,337,337,3,0,0,590,5140,720,733.5455158873452,0.2237939444016592,14.308711077559163,14.744803234651053,520.1991837222698,1.189762956460363,5832.231903038148,0.0,1860.7403421521815,20908.829424687614,725.9339627589181,1566.5511770516541,471.3938713130233,2144.723975247706,41.10128295999147,1398.2769398798348,0,0,0
338,101,2,2491,2491,44,338,338,3,0,0,580,5130,710,730.5655158873453,0.2238425804208891,14.310179431859018,14.746535449501934,520.1669130245714,1.1898191938500722,5832.088772168617,0.0,1860.6063463404048,20907.720946682202,725.8996939202648,1566.4249198675675,471.38777042905156,2144.7188308767313,41.10760383536366,1398.3087573163878,0,0,0
339,101,2,2498,2498,45,339,339,3,0,0,570,5120,700,730.5735158873453,0.22387156043759746,14.31017548996828,14.746662637569377,520.1633443688745,1.1900303823289793,5831.980011758863,0.0,1860.7446510215134,20909.077533547763,726.0378878549292,1566.6404629805897,471.35729261097015,2145.229747602994,41.11134238938488,1398.6928772945944,0,0,0
340,101,2,2506,2506,46,340,340,3,0,0,560,5110,690,728.6015158873452,0.22379948846808834,14.311147166035164,14.747340413511239,520.2472426432006,1.1903955953180503,5832.2288017009805,0.0,1860.950235617204,20910.659471499435,726.1833502096457,1566.8844674804407,471.3772052979303,2145.7903565011584,41.11840382483799,1399.0973732180737,0,0,0
341,101,2,2514,2514,47,341,341,3,0,0,550,5100,680,731.2815158873453,0.22384031246415537,14.309775865621324,14.746117432287662,520.2490982461346,1.1905101405591851,5832.010136935891,0.0,1861.033377611032,20910.69297466777,726.2173612770238,1566.9143819358342,471.3497187533381,2146.035681238374,41.12088174969569,1399.2615550763992,0,0,0
342,101,2,2522,2522,48,342,342,3,0,0,540,5090,670,730.3815158873454,0.22388012842646995,14.310219328329334,14.746763895593025,520.1109856196103,1.1903776946387858,5831.875138971647,0.0,1860.748692770938,20907.614517403454,726.0398259535112,1566.5199737179737,471.3276213602292,2145.653060565542,41.1245918386371,1399.0131789298662,0,0,0
343,101,2,2529,2529,49,343,343,3,0,0,530,5080,660,732.3935158873452,0.22387811241856975,14.30922794280876,14.745733266547678,520.1581231227767,1.1906511672515325,5831.811100144708,0.0,1860.9496091631663,20908.688576972054,726.1469935553739,1566.7062302125696,471.315121746106,2146.1552035967143,41.12869170728198,1399.3581118792863,0,0,0
344,101,2,2537,2537,50,344,344,3,0,0,520,5070,650,729.2615158873454,0.2238823964428083,14.310785208466681,14.747358855016751,520.1837646711649,1.1908493775586766,5831.824910045951,0.0,1860.943491672273,20908.846381186515,726.2005164892902,1566.7675103608283,471.3113376154371,2146.4474325195833,41.135470389996854,1399.6033754048447,0,0,0
345,101,2,2545,2545,51,345,345,3,0,0,510,5060,640,725.3335158873454,0.22380276445857447,14.312720676818973,14.748978214160639,520.1308118714202,1.1907171360442799,5832.241419729382,0.0,1860.6625741038274,20907.066381330307,726.123082757577,1566.562221848702,471.24841533250884,2146.32780055775,41.13783232358675,1399.5981482432692,0,0,0
346,101,2,2553,2553,52,346,346,3,0,0,500,5050,630,726.3455158873452,0.22379873244277396,14.312222027640633,14.748446633103452,519.9925963404637,1.1904281366307465,5832.31351139394,0.0,1860.329411570051,20903.899799589035,725.9429635922115,1566.1663345205955,471.1620099654654,2145.9524367972767,41.137177209957606,1399.376305284368,0,0,0
347,101,2,2560,2560,53,347,347,3,0,0,490,5040,620,724.0335158873453,0.22381460843793313,14.313361234063878,14.74969875651172,519.9460714200759,1.1903395891619457,5832.327124177879,0.0,1860.1083184820181,20902.370424811405,725.8821801469478,1565.995640849045,471.1072961104909,2145.886174720112,41.140048380399726,1399.388771807554,0,0,0
348,101,2,2568,2568,54,348,348,3,0,0,480,5030,610,723.0495158873453,0.22379268441907324,14.313846086624633,14.750099801512508,519.9686677359942,1.19047137691311,5832.429838861248,0.0,1860.1200382646582,20902.53578044465,725.9350291325962,1566.0585922010705,471.0753711402891,2146.1900334559155,41.144018243270125,1399.6372589845141,0,0,0
349,101,2,2575,2575,55,349,349,3,0,0,470,5020,600,722.9655158873452,0.22377076040021343,14.313887476477381,14.75004251490396,519.9458590383679,1.1904339285529992,5832.556034843648,0.0,1860.0138585768832,20901.6985904388,725.9179382289515,1565.9826542556762,471.0131782422958,2146.279098295129,41.14540832791739,1399.7417291638556,0,0,0
350,101,2,2582,2582,56,350,350,3,0,0,460,5010,590,722.0935158873453,0.2238138524126188,14.314317142567809,14.750675522251228,520.0621639435931,1.1910196792691807,5832.272657594441,0.0,1860.3924748388083,20904.320646311175,726.1293017501596,1566.3787982427427,471.0764911427349,2147.0867501819707,41.155956443796136,1400.2864716692,0,0,0
351,101,2,2589,2589,57,351,351,3,0,0,450,5000,580,725.5695158873452,0.22387105642072122,14.312604391042205,14.749170188353423,520.2047377345438,1.191562564426896,5831.904776667714,0.0,1860.8751257768688,20907.61803164848,726.3861897708505,1566.8690869062011,471.0977098843577,2148.046554785858,41.16223450522326,1400.9223903940044,0,0,0
352,101,2,2596,2596,58,352,352,3,0,0,440,4990,570,725.3135158873451,0.22384787241927545,14.312730531545817,14.749194105003422,520.1127597065956,1.1915444388655947,5831.99094431672,0.0,1860.719882420016,20905.65607981928,726.2845160606081,1566.6380593933604,471.0728840655011,2147.9287847433125,41.16604128700082,1400.8579979700949,0,0,0
353,101,2,2603,2603,59,353,353,3,0,0,430,4980,560,722.8495158873453,0.22386626843921106,14.313944633893081,14.750532115018482,520.0354354451504,1.1912625817165063,5832.061507041742,0.0,1860.344081077907,20903.181351375875,726.1657346161406,1566.3415695945082,470.97401921619024,2147.6616003831014,41.165905382616856,1400.75531116311,0,0,0
354,101,2,2611,2611,60,354,354,3,0,0,420,4970,550,726.5055158873452,0.2238263218365087,14.312143189825877,14.750729577426608,520.0467133943962,1.1958382466102946,5831.774426201671,0.0,1860.7861880114824,20906.150230255887,727.0883507369803,1566.8719460067468,471.04676757433526,2151.138087740143,41.26653204605306,1402.1306993579667,0,0,0
355,101,2,2618,2618,61,355,355,3,0,0,410,4960,540,726.3495158873452,0.22385681384424108,14.312220056695265,14.750952759092915,520.0009296926142,1.1959377649219556,5831.638965628875,0.0,1860.7361279844085,20905.151494407746,727.055221353592,1566.7740600763623,471.0363086744143,2151.2162709517957,41.27173660124903,1402.196576633681,0,0,0
356,101,2,2625,2625,62,356,356,3,0,0,400,4950,530,724.6055158873453,0.2237852458916082,14.313079388876119,14.751502334285481,520.0811852443209,1.1960146804139624,5831.985642572344,0.0,1860.7545636008779,20906.18538865709,727.174821620199,1566.954945424964,470.96034974318417,2151.6700769273148,41.273352290285935,1402.5831644885452,0,0,0
357,101,2,2632,2632,63,357,357,3,0,0,390,4940,520,722.2575158873452,0.2237923018894567,14.314236333807681,14.752725055539413,520.0455707998134,1.195989643265545,5831.966830436233,0.0,1860.5014463872672,20903.310409848647,727.0089695469176,1566.5972697585132,470.9637998195993,2151.3601132106323,41.279744738991134,1402.3850318976017,0,0,0
358,101,2,2640,2640,64,358,358,3,0,0,380,4930,510,718.2935158873453,0.22376332187274836,14.316189540668294,14.754607712300894,520.1677550225454,1.1964422969366981,5832.078695937194,0.0,1860.7220517328192,20905.52638298255,727.2042653088436,1566.942190315892,470.99249866087297,2152.075474524002,41.28879568897088,1402.9190173501613,0,0,0
359,101,2,2647,2647,65,359,359,3,0,0,370,4920,500,714.1055158873453,0.22370536183933157,14.318320394552988,14.756538628856662,520.1543031389486,1.1960796032199272,5832.548225160888,0.0,1860.322051216378,20903.94607187211,727.1554789794038,1566.7647715893688,470.84373923075793,2151.9577779346455,41.28635872093152,1402.9695679809756,0,0,0
360,101,2,2655,2655,66,360,360,3,0,0,360,4910,490,714.0575158873452,0.22368772184471034,14.318344045897415,14.75647990384399,520.1534576376428,1.1961904374183947,5832.614180600513,0.0,1860.3256706052111,20903.755369087998,727.1804159231456,1566.7783887113603,470.81217116956475,2152.195077381733,41.29000024462699,1403.1600731877102,0,0,0
361,101,2,2662,2662,67,361,361,3,0,0,350,4900,480,715.1895158873454,0.22365269386390585,14.317786268358006,14.755745663786715,520.2444776578741,1.1962661153211747,5832.792561721239,0.0,1860.416711524026,20905.127710937835,727.322564554209,1567.0087760835115,470.7242913896962,2152.740285601932,41.28953935562585,1403.5954349721603,0,0,0
362,101,2,2669,2669,68,362,362,3,0,0,340,4890,470,715.6295158873453,0.22372753786662958,14.317569464367423,14.755856275446305,520.378695299409,1.1966375713221336,5832.467461127035,0.0,1860.697229492607,20907.680431571407,727.5415459437314,1567.3995991512877,470.7107908908692,2153.5259588758645,41.294916792360596,1404.1621668907726,0,0,0
363,101,2,2677,2677,69,363,363,3,0,0,330,4880,460,718.4295158873451,0.2237809618673696,14.31618980260917,14.754673879936455,520.3556473939999,1.1973782814715401,5831.933525023931,0.0,1861.149992961732,20908.540537702593,727.6029584306737,1567.554268535334,470.8733855451845,2154.04387288989,41.309406137642995,1404.4007035877628,0,0,0
364,101,2,2685,2685,70,364,364,3,0,0,320,4870,450,717.9655158873453,0.22385404187063118,14.316418432271968,14.755242775144177,520.1991106915491,1.1969542239668154,5831.76870090694,0.0,1860.6581270816168,20904.614390656418,727.3793889235718,1567.0554227274044,470.765900093434,2153.4926369085397,41.30831928736859,1404.0852545543191,0,0,0
365,101,2,2692,2692,71,365,365,3,0,0,310,4860,440,716.7415158873453,0.22382732987026113,14.317021541554862,14.755739301731953,520.2723866043758,1.1973414120496302,5831.82904313797,0.0,1860.8716730345552,20906.128459927004,727.5176936312785,1567.301085467697,470.7870501490931,2154.0735754336665,41.31580838365786,1404.4985328156588,0,0,0
366,101,2,2700,2700,72,366,366,3,0,0,300,4850,430,717.1535158873452,0.22383715790132422,14.316818534181861,14.755574664740854,520.2528563723815,1.1969514858689287,5832.010874900599,0.0,1860.586369938231,20904.739429247813,727.4816775818541,1567.1500339436786,470.6227297328133,2154.013974813621,41.312046960335216,1404.552369873564,0,0,0
367,101,2,2707,2707,73,367,367,3,0,0,290,4840,420,716.1295158873453,0.22383236991981406,14.317323096196308,14.75607286301562,520.3616280398608,1.19727470709169,5832.018533551065,0.0,1860.7972550233876,20906.764817629777,727.6591536742694,1567.463281594811,470.6128675335833,2154.6765886490184,41.31753232187721,1405.0431455061957,0,0,0
368,101,2,2714,2714,74,368,368,3,0,0,280,4830,410,719.3655158873453,0.22382783388713737,14.315728601392841,14.754404922121953,520.5195459035862,1.1980211329765953,5831.811885268347,0.0,1861.4354967981724,20910.85142612973,727.9534273023012,1568.0505783667422,470.69282948730364,2155.7879272903438,41.32728123388698,1405.752141938377,0,0,0
369,101,2,2722,2722,75,369,369,3,0,0,270,4820,400,718.8095158873452,0.22382808589557548,14.316002562799122,14.754688520848234,520.4178066707627,1.1980836884226085,5831.777114322073,0.0,1861.312187818456,20908.846646826514,727.8453350091671,1567.813128642776,470.69836793577804,2155.6666882858726,41.333208060665314,1405.6689138372562,0,0,0
370,101,2,2729,2729,76,370,370,3,0,0,260,4810,390,712.9055158873454,0.2237660939059629,14.318911678163666,14.757410986238876,520.4566843053323,1.1983425774770224,5832.074415655358,0.0,1861.2902124181471,20909.158036168792,727.9110951341743,1567.8961313383545,470.7152952270104,2155.9890120931036,41.341868699679544,1405.9520901643962,0,0,0
371,101,2,2736,2736,77,371,371,3,0,0,250,4800,380,711.6495158873453,0.22383917390922448,14.319530555009512,14.758378683108587,520.2873858399847,1.1978141575568486,5831.95515101813,0.0,1860.7030086452983,20904.73135660445,727.6582629074969,1567.331424762231,470.58481764990756,2155.3273153789933,41.33939552056159,1405.5786281067967,0,0,0
372,101,2,2744,2744,78,372,372,3,0,0,240,4790,370,716.0695158873452,0.22390418994048972,14.31735266037684,14.756431259611063,520.1268672072968,1.197387119052688,5831.740736623296,0.0,1860.3400319204952,20901.140847191808,727.4490932846959,1566.8774948653422,470.45771173053987,2154.868381589497,41.33511688020998,1405.2896704317843,0,0,0
373,101,2,2752,2752,79,373,373,3,0,0,230,4780,360,714.5255158873453,0.22388050192216774,14.31811344528925,14.757107373232568,520.1402950120316,1.197504155317813,5831.859308291473,0.0,1860.3202571095148,20901.088940962523,727.4868502300208,1566.910126631868,470.42774897914904,2155.124994807261,41.33940704380409,1405.5090964573164,0,0,0
374,101,2,2759,2759,80,374,374,3,0,0,220,4770,350,714.2815158873453,0.22381195795158285,14.318233672956755,14.75690581692782,520.1115132695752,1.1970887777223658,5832.328463769217,0.0,1860.011625365955,20899.518781591796,727.436109258181,1566.7327167828778,470.26018536491006,2155.0310525342943,41.33512098009543,1405.5460649274225,0,0,0
375,101,2,2766,2766,81,375,375,3,0,0,210,4760,340,711.4055158873451,0.22380968993524453,14.319650782677016,14.758357361275385,519.9769547163892,1.1968675630203642,5832.43160211371,0.0,1859.6149285694325,20896.21497433607,727.2499957031182,1566.3177844814863,470.2090119802881,2154.611144851389,41.33799264172646,1405.3123869891397,0,0,0
376,101,2,2773,2773,82,376,376,3,0,0,200,4750,330,713.5415158873453,0.22380645132986424,14.318598297850007,14.759462807528239,519.925012392969,1.2010407582575608,5832.19098473623,0.0,1859.412965050322,20894.34745572162,727.8846737455024,1566.1873758629065,470.13716465906504,2156.8289931667946,41.43860110321922,1405.8188262348121,0,0,0
377,101,2,2781,2781,83,377,377,3,0,0,190,4740,320,710.4455158873453,0.22376083935228702,14.32012380956556,14.760832808722988,519.8212027122352,1.2008876539096776,5832.457558042562,0.0,1859.0886853005834,20891.713141888536,727.7436553392748,1565.8637291058355,470.0907521385662,2156.5463427958252,41.44171679483105,1405.6809872436793,0,0,0
378,101,2,2788,2788,84,378,378,3,0,0,180,4730,310,709.4015158873452,0.22371547938314792,14.320638226306853,14.761154938916324,519.8444873984242,1.2010210879478296,5832.64857020619,0.0,1859.1042668899838,20891.909621205876,727.7975754798572,1565.9306663424225,470.05809279161684,2156.8576284477813,41.44546423133706,1405.9356219503588,0,0,0
379,101,2,2795,2795,85,379,379,3,0,0,170,4720,300,708.0015158873452,0.22372681934563038,14.32132805718598,14.761913487885717,519.9684183356388,1.2016300896052725,5832.490673429686,0.0,1859.4938601166352,20894.684862592618,728.0190703328258,1566.3478110393821,470.1248012322101,2157.69813704655,41.45622384060743,1406.507060081385,0,0,0
380,101,2,2802,2802,86,380,380,3,0,0,160,4710,290,706.0335158873453,0.2237081713768613,14.322297762307494,14.762829006297007,519.9639038433319,1.2017916739751238,5832.5694336135075,0.0,1859.4755880668674,20894.382398009497,728.0366859398916,1566.3455292650008,470.11856380730137,2157.909778506767,41.46209568105375,1406.6841210401574,0,0,0
381,101,2,2809,2809,87,381,381,3,0,0,150,4700,280,703.3975158873452,0.2235862034055364,14.323596615305622,14.763598648231923,519.8255416793536,1.2012921096707665,5833.242293288892,0.0,1858.923850714176,20890.527213854544,727.8217251986313,1565.859955522706,469.97778140518295,2157.367530447685,41.458141578128206,1406.4133994047033,0,0,0
382,101,2,2817,2817,88,382,382,3,0,0,140,4690,270,702.7775158873453,0.22360762340752005,14.323902111837805,14.764010535421818,519.61758578258,1.201064450923477,5833.176773602993,0.0,1858.5186205212897,20886.11520112413,727.5502449339048,1565.2951455845723,469.9516892126528,2156.751191849714,41.4616643347029,1406.00012848934,0,0,0
383,101,2,2824,2824,89,383,383,3,0,0,130,4680,260,703.4415158873453,0.22361997140375492,14.323574934906564,14.763729389240783,519.6471963339188,1.20123394570509,5833.107537025087,0.0,1858.6014009028977,20886.60396070145,727.6202017109518,1565.3998001105344,469.92382650426373,2157.1184264075087,41.465308557257835,1406.2741589558493,0,0,0
384,101,2,2831,2831,90,384,384,3,0,0,120,4670,250,702.3735158873452,0.22359149540392279,14.324101177320069,14.764140017717953,519.6241148354184,1.2008595970354758,5833.400629844195,0.0,1858.2581192515297,20885.049103773737,727.5680729138049,1565.2259180224617,469.7635323653576,2157.0196665029166,41.460712509677265,1406.3142818030951,0,0,0
385,101,2,2839,2839,91,385,385,3,0,0,110,4660,240,702.9375158873453,0.22353328342167256,14.323823274023047,14.763591674229422,519.6050905235586,1.2004026333505706,5833.865782838795,0.0,1857.9471720721888,20883.599617278454,727.5277626526992,1565.06563276891,469.57617658047974,2156.943462772427,41.45478136567739,1406.3682634110135,0,0,0
386,101,2,2846,2846,92,386,386,3,0,0,100,4650,230,705.5055158873453,0.2235484408362279,14.322557927096193,14.764473618046395,519.6401059678166,1.2047121120053166,5833.420609011291,0.0,1857.9999576821606,20883.010719941947,728.2858608695101,1565.1111504293585,469.63952761950844,2159.088783437295,41.557033174121656,1406.8380970942453,0,0,0
387,101,2,2854,2854,93,387,387,3,0,0,90,4640,220,704.7095158873452,0.22348443283871508,14.322950145224612,14.764587784962893,519.4810247984395,1.204147428425364,5833.86352839896,0.0,1857.428879326437,20878.788307974824,728.0449865690778,1564.5749144007912,469.4847723965944,2158.4738331845783,41.55177030857382,1406.5064120682555,0,0,0
388,101,2,2862,2862,94,388,388,3,0,0,80,4630,210,700.2455158873453,0.22351996483639572,14.325159686787218,14.76702961886232,519.5335179123283,1.2044697210703297,5833.739580904467,0.0,1857.492238563269,20879.556843684837,728.1380121688446,1564.716783150826,469.5143247957867,2158.876496472416,41.56129648141032,1406.82198172434,0,0,0
389,101,2,2869,2869,95,389,389,3,0,0,70,4620,200,702.0575158873453,0.22358750083283283,14.324266848535089,14.766409328409067,519.6000419298757,1.2048765488636228,5833.360167620273,0.0,1857.774963850226,20881.164235964505,728.2795741500273,1564.9755060794064,469.5359647219228,2159.4894618924504,41.56806600311076,1407.2287114324954,0,0,0
390,101,2,2876,2876,96,390,390,3,0,0,60,4610,190,702.2215158873452,0.2235257607920537,14.324186039774965,14.766038977101639,519.4681580179654,1.2047899170672802,5833.587528848984,0.0,1857.5600875025937,20878.439961400276,728.1215263521575,1564.6403184873122,469.50801274012787,2159.218744127013,41.57090552402812,1407.0521456816164,0,0,0
