snap_index,esn,snap,esn_index,global_index,ww_cycle_index,hpc_cycle_index,hpt_cycle_index,ww_cycle,hpc_cycle,hpt_cycle,to_next_ww_cycle,to_next_hpc_cycle,to_next_hpt_cycle,Altitude,Mach,Pamb,Pt2,TAT,WFuel,VAFN,VBV,Fan_Speed,Core_Speed,T25,T3,Ps3,T45,P25,T5,fault_ww_cycle,fault_hpc_cycle,fault_hpt_cycle
481,101,5,9655,9655,8,167,66,13,1,3,650,2820,1770,29664.749515887343,0.66045871136057,4.446232162158597,5.941016392407967,459.53574519256694,0.4604627988047142,4545.658526448263,0.00014263065209830638,1787.4589489526084,19593.90732649716,659.9355795979658,1405.7617704772724,193.22342685479416,1947.3319164947309,18.2279091063735,1203.1588240532656,0,0,0
482,101,5,9663,9663,9,168,67,13,1,3,640,2810,1760,29657.609515887343,0.6604798793541155,4.447668092490492,5.943031690554364,459.56934223176256,0.46074072114674747,4545.780216141404,0.00014263065209830638,1787.6993512316033,19595.193408369727,659.9992664529526,1405.919537165345,193.32507350678858,1947.5427104589871,18.235862453882735,1203.2572339151,0,0,0
483,101,5,9699,9699,10,169,68,13,1,3,590,2760,1710,29651.265515887342,0.6604592151390275,4.448960345057714,5.944650449668316,459.66864830187177,0.46089499898813174,4545.794829171182,0.00014263065209830638,1787.8585265528914,19597.16978581102,660.130825887049,1406.171289322704,193.36806766273526,1947.8713711159678,18.239826655890617,1203.496896221624,0,0,0
484,101,5,9721,9721,11,170,69,13,1,3,560,2730,1680,29646.517515887343,0.6603974752174576,4.449964227074695,5.945674212444863,459.6814692280295,0.4608365931246183,4545.703027313158,0.00014263065209830638,1787.6738703258884,19596.78396004343,660.115308258712,1406.1109444920712,193.35568410093464,1947.7396159498878,18.239482018695732,1203.470426901325,0,0,0
485,101,5,9736,9736,12,171,70,13,1,3,540,2710,1660,29646.109515887343,0.6602996990429124,4.4500379458619745,5.945290049372909,459.70953910770754,0.4608303807775092,4545.843594716442,0.00014263065209830638,1787.7335531865033,19597.386444182433,660.1508351566218,1406.1841129671889,193.34476691535897,1947.850143943455,18.237855800169644,1203.5605817733147,0,0,0
486,101,5,9744,9744,13,172,71,13,1,3,530,2700,1650,29640.29351588734,0.6603939468609056,4.451234797645657,5.947327205318377,459.78828196646674,0.4609732419391313,4545.683741443208,0.00014263065209830638,1787.8260922903187,19598.81470509231,660.2492996167119,1406.3603696788055,193.3940904788553,1948.0429810230467,18.2427672544592,1203.699917026162,0,0,0
487,101,5,9759,9759,14,173,72,13,1,3,510,2680,1630,29632.52551588734,0.66041259477007,4.452784343235149,5.949447467746905,459.8623312374834,0.4611468304666163,4545.643553734889,0.00014263065209830638,1787.9365269924704,19600.26477064925,660.3426756099259,1406.5389024069354,193.4547517642231,1948.2446588896753,18.248232550901793,1203.8462113924381,0,0,0
488,101,5,9781,9781,15,174,73,13,1,3,480,2650,1600,29638.58151588734,0.6603838667617997,4.4515441274589485,5.947634669851451,459.82590692118686,0.4609969704825048,4545.690928319982,0.00014263065209830638,1787.8760280378813,19599.479832294463,660.2883156154878,1406.4303613787263,193.3999070133002,1948.1022260869597,18.242435593568825,1203.7540997345423,0,0,0
489,101,5,9824,9824,16,175,74,13,1,3,420,2590,1540,29640.20951588734,0.6604851705776414,4.451249975043039,5.947712259212738,459.8935793249848,0.46087647649052127,4545.465682051625,0.00014263065209830638,1787.8017021612313,19600.14129902311,660.3536098063576,1406.5078885642374,193.35241965218188,1948.157903624417,18.239439405656178,1203.8398452317992,0,0,0
490,101,5,9846,9846,17,176,75,13,1,3,390,2560,1510,29635.325515887343,0.6605842065559587,4.45227828384527,5.94959311310751,459.9928099942705,0.46106736499224266,4545.325147528585,0.00014263065209830638,1787.9978425232302,19602.235704148196,660.4911962712523,1406.7720908624515,193.41097500195875,1948.491175317163,18.244830750869365,1204.0579044248746,0,0,0
491,101,5,9889,9889,18,177,76,13,1,3,330,2500,1450,29643.141515887342,0.6606250304924212,4.450720065457275,5.947709224119427,459.9211298333805,0.4609048449844602,4545.287887576608,0.00014263065209830638,1787.9046827395923,19600.840768171558,660.3917746573632,1406.579665882857,193.3609859990014,1948.2278566382765,18.23934395922245,1203.865016006854,0,0,0
492,101,5,9918,9918,19,178,77,13,1,3,290,2460,1410,29643.141515887342,0.6607235624538621,4.450720065457276,5.948210703517025,459.89291043799267,0.461013641941843,4545.206834316194,0.00014263065209830638,1787.9766776472031,19600.663766382877,660.364139835606,1406.5462354569045,193.40839528007783,1948.1747475993413,18.242351266103636,1203.7875466917635,0,0,0
493,101,5,9926,9926,20,179,78,13,1,3,280,2450,1400,29643.145515887343,0.6607994146095475,4.450719196580224,5.948611766775899,459.84845547734426,0.4612924539473348,4545.5460614933645,0.00013267718090779318,1788.3410298522267,19601.14718429555,660.3580512486111,1406.5954510042097,193.51632903684606,1948.269302837242,18.249547768643215,1203.7278903734855,0,0,0
494,101,5,9934,9934,21,180,79,13,1,3,270,2440,1390,29643.141515887346,0.6607497706161698,4.450720065457275,5.948347868632346,459.9448316381877,0.46136254298435797,4545.637350921544,0.00013267718090779318,1788.567002006774,19603.30431466118,660.4967276351524,1406.8723664542783,193.51642895675815,1948.6676191476113,18.248835803923402,1204.00033100844,0,0,0
495,101,5,9942,9942,22,181,80,13,1,3,260,2430,1380,29637.533515887342,0.6606557745681962,4.451879188970267,5.949419741692328,459.9755084119178,0.46146199069361793,4545.767856162192,0.00013267718090779318,1788.6202251750442,19604.00851595417,660.5347781352312,1406.963881923089,193.5488715602043,1948.7881081650282,18.25134078857969,1204.101653148353,0,0,0
496,101,5,9971,9971,23,182,81,13,1,3,220,2390,1340,29643.393515887343,0.6606265425430498,4.450674387121289,5.947676747735915,459.9468926969124,0.46156814901868715,4546.149927975678,0.00013267718090779318,1788.9456177980624,19604.6413974846,660.5454510067112,1407.0508357971657,193.57265773145025,1948.9887533385024,18.250939246172695,1204.153244167101,0,0,0
497,101,5,9986,9986,24,183,82,13,1,3,200,2370,1320,29649.677515887346,0.6605290186153611,4.449392975552197,5.94548163967693,459.82261027713025,0.46145258728875166,4546.359827187277,0.00013267718090779318,1788.8648636509713,19602.61090814204,660.3881257848801,1406.7876508542506,193.5403069943432,1948.676357853036,18.245962415433816,1203.9179122352718,0,0,0
498,101,5,10057,10057,25,184,83,13,1,3,100,2270,1220,29643.389515887342,0.6605433826194964,4.4506749637106555,5.947287622697664,459.849803406246,0.4617055590740244,4546.397379238293,0.00013267718090779318,1789.0384305328969,19603.665525372777,660.4416124728401,1406.9283429605205,193.62591973864335,1948.8803303163438,18.25284043001665,1204.0316648648839,0,0,0
499,101,5,10086,10086,26,185,84,13,1,3,60,2230,1180,29647.721515887344,0.6606532544838152,4.449746245947372,5.946600023020377,459.87339686756553,0.4616762749154434,4546.252889900555,0.00013267718090779318,1789.113159992832,19604.263520358185,660.4819296003251,1407.0103800602415,193.60431176400337,1949.0078700686176,18.250835143502727,1204.1089175691425,0,0,0
500,101,5,10094,10094,27,186,85,13,1,3,50,2220,1170,29647.721515887344,0.6606149503933153,4.449746245947372,5.946398907753187,459.85535995415114,0.46161056981184617,4546.238989274533,0.0001416953116768188,1789.0087207300994,19603.689631237674,660.4435802975644,1406.9373580723259,193.58229246889698,1948.9042479396492,18.248704480769245,1204.069557963712,0,0,0
501,101,5,10102,10102,28,187,86,13,1,3,40,2210,1160,29642.52951588734,0.6607510301815233,4.450830351350509,5.948511802744655,459.86851141628654,0.4617476684164374,4546.035407158234,0.0001416953116768188,1789.010660173169,19603.926425414327,660.4572970528159,1406.9660975358395,193.64037333812075,1948.9039050387387,18.254396319738277,1204.0664130527273,0,0,0
502,101,5,10110,10110,29,188,87,13,1,3,30,2200,1150,29642.533515887342,0.6607858061538896,4.450829482473459,5.94869571131723,459.9097897612671,0.4617665420767636,4545.976750271134,0.0001416953116768188,1789.0715593776579,19604.75793615829,660.5135737728519,1407.0781267519799,193.63693304037525,1949.0594002561904,18.254187769089736,1204.1827374203326,0,0,0
503,101,5,10132,10132,30,189,88,13,1,3,0,2170,1120,29649.06551588734,0.660643930171605,4.449503261445432,5.946211680266618,459.94890173367105,0.4617711969434206,4546.271494924694,0.0001416953116768188,1789.3570456683158,19606.345664589506,660.5996391981525,1407.2959414047587,193.60337702928146,1949.459366750696,18.249077282587784,1204.4295009556824,1,0,0
504,101,5,10140,10140,0,190,89,14,1,3,900,2160,1110,29653.95751588734,0.6603886542068681,4.448473361032941,5.943628260899199,459.8602803356921,0.46158785642437544,4546.660607906158,0.0001416953116768188,1789.2454539715375,19604.748586603666,660.4785623530178,1407.0913100735322,193.5382459362879,1949.2331940919935,18.241590139456974,1204.296225395018,0,0,0
505,101,5,10155,10155,1,191,90,14,1,3,880,2140,1090,29649.929515887343,0.6604662701832017,4.449347151072369,5.945171486130274,459.8766094550197,0.46146029967470176,4546.169004309157,0.00015164878286733196,1788.8992192289984,19603.872242618072,660.4439512943115,1406.97050001299,193.50622722344698,1948.9839655127914,18.24042480066422,1204.2183097414147,0,0,0
506,101,5,10170,10170,2,192,91,14,1,3,860,2120,1070,29642.177515887342,0.6604158701645096,4.450893805729026,5.947010394158253,459.8844515196701,0.4616047991565924,4546.240987623848,0.00015164878286733196,1788.914372148213,19604.05621809781,660.4471080314354,1406.9844367720705,193.56644327232502,1948.9745250218095,18.245473111034343,1204.2200599427363,0,0,0
507,101,5,10192,10192,3,193,92,14,1,3,830,2090,1040,29634.541515887344,0.6603969702469072,4.452419501122634,5.948975430512849,459.8959822552912,0.46187669670130393,4546.335280199736,0.00015164878286733196,1789.078958809503,19604.81086282792,660.4762082413976,1407.0749305058625,193.66614338723394,1949.0960720730698,18.253150451480348,1204.270758621683,0,0,0
508,101,5,10235,10235,4,194,93,14,1,3,770,2030,980,29628.24151588734,0.6604965102421008,4.453703803624561,5.951182849380562,459.9519572589474,0.4617846396255856,4545.793773120044,0.00015258412328881957,1788.768596428941,19604.65199532844,660.495413598938,1407.0466740484558,193.64392779765072,1948.960400030377,18.253576989308385,1204.2781327578157,0,0,0
509,101,5,10257,10257,5,195,94,14,1,3,740,2000,950,29628.24151588734,0.6606091541992388,4.453703803624561,5.951775875777941,459.93515829561306,0.4618228906576141,4545.642911130407,0.00015258412328881957,1788.759374999464,19604.34725780705,660.4717373672415,1406.9990054736447,193.66646397895704,1948.8745017076146,18.255401347809613,1204.2043279597751,0,0,0
510,101,5,10265,10265,6,196,95,14,1,3,730,1990,940,29630.66951588734,0.6604854221092423,4.453265104566926,5.950533217175134,459.98766955902903,0.4617444413776324,4545.783030342569,0.00015258412328881957,1788.835603279813,19605.349178260145,660.5396431459915,1407.128201415049,193.61959619086775,1949.0771358991492,18.25063743424531,1204.3706583990036,0,0,0
511,101,5,10280,10280,7,197,96,14,1,3,710,1970,920,29632.853515887342,0.6603334662662705,4.452870492235016,5.949287187652646,459.99805065789485,0.4616620813618126,4545.997765202939,0.00015258412328881957,1788.8559170075557,19605.562991180836,660.5498556187448,1407.153146149652,193.5801213579659,1949.1380001522987,18.246246783836508,1204.4359791355844,0,0,0
512,101,5,10309,10309,8,198,97,14,1,3,670,1930,880,29637.785515887343,0.6603868901478013,4.451833364490439,5.948168204865023,459.9748938119032,0.4615652296561593,4545.928893323487,0.00015258412328881957,1788.8283767083653,19605.097420328802,660.5171504047809,1407.0858673306898,193.5466081461165,1949.0464159455064,18.242721208030908,1204.3677447467926,0,0,0
513,101,5,10317,10317,9,199,98,14,1,3,660,1920,870,29632.22551588734,0.6603027221904954,4.452983815204928,5.949272365431311,460.03783108377735,0.4616650196421298,4546.037159019055,0.00015258412328881957,1788.921090401862,19606.35214054058,660.5958238531263,1407.2424736842713,193.57555954847112,1949.2456461469815,18.245042876147117,1204.5251184457184,0,0,0
514,101,5,10325,10325,10,200,99,14,1,3,650,1910,860,29639.641515887342,0.6603727783905229,4.4514978701377945,5.947628837890373,460.06737111801056,0.4618812834772304,4546.41442352645,0.00014263065209830638,1789.4872538540146,19608.575618410763,660.7083241863314,1407.5248544468511,193.6291930766639,1949.7151203718481,18.24702913824173,1204.7103800560033,0,0,0
515,101,5,10347,10347,11,201,100,14,1,3,620,1880,830,29634.02551588734,0.6603843703018387,4.452658439117205,5.94925720604254,460.1962502903212,0.46218794608043584,4546.4616527009475,0.00014263065209830638,1789.8719617025986,19611.762062292953,660.9077356255726,1407.9390893868294,193.71285323614325,1950.3012342014358,18.253709746077117,1205.0787349697327,0,0,0
516,101,5,10383,10383,12,202,101,14,1,3,570,1830,780,29629.809515887344,0.660465262387868,4.453566197617439,5.950879796010458,460.2856690696921,0.4623420026241977,4546.338597516802,0.00014263065209830638,1790.0301854375857,19613.5720296342,661.0298622909103,1408.1705026416432,193.7582761592694,1950.5930093511683,18.258070002851884,1205.2770143579824,0,0,0
517,101,5,10398,10398,13,203,102,14,1,3,550,1810,760,29622.069515887342,0.6606174704776965,4.45511068407447,5.953707938942905,460.3313822571726,0.4625482151598829,4546.110634363962,0.00014263065209830638,1790.1070900440184,19614.51309045948,661.0879889794808,1408.2812190759519,193.84299503315916,1950.6836003762478,18.266100025859973,1205.3263168719022,0,0,0
518,101,5,10434,10434,14,204,103,14,1,3,500,1760,710,29627.625515887343,0.6606708945976457,4.45396095609319,5.952426884410661,460.2804898991658,0.46239967554518135,4546.02879728207,0.00014263065209830638,1789.995341214182,19613.346681064086,661.011281792721,1408.123240453266,193.7973003237223,1950.4589344992228,18.261594932258696,1205.1754716091275,0,0,0
519,101,5,10449,10449,15,205,104,14,1,3,480,1740,690,29627.625515887346,0.6606396467434129,4.45396095609319,5.952260842247624,460.34358846755237,0.462420799088484,4546.071115068716,0.00014263065209830638,1790.113405631498,19614.64711613331,661.0976808931914,1408.2907676438665,193.7892459014959,1950.696472124214,18.260538631185717,1205.3486021327774,0,0,0
520,101,5,10464,10464,16,206,105,14,1,3,460,1720,670,29621.66951588734,0.6606887867199144,4.4551831035391745,5.954128229686027,460.3607267374796,0.462262246500909,4545.544221826758,0.0001525841232888196,1789.6836052903893,19613.523420388286,661.0522678464299,1408.1395442459025,193.75032893523755,1950.3836078860406,18.259198782760233,1205.252497355223,0,0,0
521,101,5,10472,10472,17,207,106,14,1,3,450,1710,660,29621.67351588734,0.6607578346477708,4.455182234662124,5.954492116265401,460.47455123251035,0.4623006186003567,4545.403810081394,0.0001525841232888196,1789.8422431827187,19615.66378150501,661.2054872650467,1408.4174044234014,193.74342375214044,1950.7509305092467,18.25908250631922,1205.5179121203078,0,0,0
522,101,5,10501,10501,18,208,107,14,1,3,410,1670,620,29626.657515887346,0.6607492665992936,4.4541358575296774,5.953029927656265,460.542306408203,0.46225159489572015,4545.431211886145,0.0001525841232888196,1790.0055104137034,19617.168271991537,661.3060827642427,1408.6140681487036,193.70169007922107,1951.0509191455835,18.25469017015761,1205.7229431453698,0,0,0
523,101,5,10509,10509,19,209,108,14,1,3,400,1660,610,29623.769515887343,0.6605179304825028,4.454657670906304,5.952580097066738,460.5865501455965,0.46228262540406023,4545.759669485065,0.0001525841232888196,1790.1254412133137,19618.24413671271,661.3672355465806,1408.7531300373741,193.69768460967242,1951.2716122111951,18.2531283563985,1205.897149907369,0,0,0
524,101,5,10517,10517,20,210,109,14,1,3,390,1650,600,29628.50951588734,0.6608787944065293,4.453655380499582,5.953064659014692,460.5349071161368,0.46224398009686246,4545.257503943318,0.0001525841232888196,1790.0170966895423,19617.042186562496,661.292358685222,1408.584749550078,193.7055567403138,1950.977137637623,18.2543864486456,1205.6593635629727,0,0,0
525,101,5,10532,10532,21,211,110,14,1,3,370,1630,580,29628.50951588734,0.6609196183429918,4.453655380499582,5.9532788622177994,460.5766918083223,0.46231040246285887,4545.259732984395,0.00014457510621937558,1790.1579051813435,19618.11712983462,661.357975456807,1408.7162401386945,193.72356124701497,1951.1480075115,18.25559662754361,1205.7584699535691,0,0,0
526,101,5,10624,10624,22,212,111,14,1,3,240,1500,450,29628.50951588734,0.6609221381889544,4.453655380499582,5.9532919501537185,460.54176793025255,0.4620571949373845,4544.890861582894,0.00015452857740988878,1789.7251696811284,19616.183398483958,661.2533286367577,1408.4655527421926,193.6472873753235,1950.7515215219387,18.24999079615551,1205.5885594957085,0,0,0
527,101,5,10646,10646,23,213,112,14,1,3,210,1470,420,29623.83351588734,0.6610219301925859,4.454646107174966,5.95512595234082,460.64898026983593,0.4623524176053916,4544.806724451534,0.00015452857740988878,1790.0552145084825,19618.852591114588,661.4223975537635,1408.8140575407806,193.73266432441886,1951.2389357376003,18.257263203768368,1205.8839172312357,0,0,0
528,101,5,10661,10661,24,214,113,14,1,3,190,1450,400,29623.83351588734,0.661288042281743,4.454646107174966,5.956451402917482,460.792449924529,0.462839725293316,4544.893935135545,0.00015274000313814,1790.8585724867273,19623.541797930153,661.6998633870031,1409.4144779543735,193.87578290087203,1952.1161393570023,18.26852228982981,1206.3200467987087,0,0,0
529,101,5,10669,10669,25,215,114,14,1,3,180,1440,390,29622.657515887342,0.6613452462898454,4.454858590738302,5.957007006050716,460.83003568697575,0.4629069091152772,4544.819177269319,0.00015274000313814,1790.9468503289745,19624.375258940527,661.753529171551,1409.5196523074742,193.8944192247553,1952.2563047624706,18.270098112829743,1206.411044073498,0,0,0
530,101,5,10677,10677,26,216,115,14,1,3,170,1430,380,29627.28151588734,0.66126939413416,4.4538772595946305,5.955294271861611,460.86079945633406,0.46284632107229,4544.957649947719,0.00015274000313814,1791.0663878722407,19625.210754019783,661.8043911573251,1409.6293511590911,193.85293060892974,1952.4520989040182,18.265320262178403,1206.545621532526,0,0,0
531,101,5,10692,10692,27,217,116,14,1,3,150,1410,360,29627.28151588734,0.6612509982334336,4.4538772595946305,5.955194923182853,460.89210605248576,0.4628810784102988,4544.9992566617075,0.00015274000313814,1791.1585735900082,19625.970118702262,661.8504662248214,1409.725604868282,193.8563901106492,1952.593404015609,18.26505711710925,1206.641644717883,0,0,0
532,101,5,10721,10721,28,218,117,14,1,3,110,1370,320,29627.27751588734,0.6613026580558976,4.453878128471681,5.955469193379212,460.94112037584796,0.46269149419325767,4544.609306873973,0.00015274000313814,1790.9148569881838,19625.89156465753,661.8724422249173,1409.713330464112,193.78912806189476,1952.517475311205,18.260678485628034,1206.676710845413,0,0,0
533,101,5,10729,10729,29,219,118,14,1,3,100,1360,310,29634.069515887342,0.661359862064,4.452505222072777,5.9539328783781444,460.8636220092629,0.4625617954264175,4544.550979421309,0.00015274000313814,1790.8192414830453,19624.450434981405,661.7713544795312,1409.5285946090023,193.7491030044257,1952.2847616622878,18.25643076490044,1206.5057134538558,0,0,0
534,101,5,10737,10737,30,220,119,14,1,3,90,1350,300,29634.06551588734,0.661350034211751,4.452506090949829,5.953882085532038,460.9154341444753,0.4627206060969236,4544.718024413886,0.00015274000313814,1791.0999163263534,19626.171758272605,661.8698686347651,1409.7602888183899,193.78489871565836,1952.65428201263,18.25847503016914,1206.7232942993546,0,0,0
535,101,5,10759,10759,31,221,120,14,1,3,60,1320,270,29632.961515887342,0.6613041703449449,4.4527055653154095,5.953923997537519,460.9828251141702,0.4628044940639955,4544.806718066978,0.00015274000313814,1791.2826806013936,19627.834615471842,661.9740165460794,1409.984308176115,193.79446393732368,1952.9981710468433,18.25891269510042,1206.9602500088909,0,0,0
536,101,5,10795,10795,32,222,121,14,1,3,10,1270,220,29632.95751588734,0.6612787182079515,4.45270643419246,5.95378946968671,460.926904662974,0.4626672949740965,4544.789473608221,0.00015274000313814,1791.0628758340847,19626.32298922565,661.8766061667615,1409.7879703113451,193.75943746997828,1952.7126288312625,18.25614148050665,1206.80661722446,0,0,0
537,101,5,10803,10803,33,223,122,14,1,3,0,1260,210,29639.429515887343,0.6613835501419266,4.451391054162562,5.952544529073826,460.93701603266487,0.46259642605891577,4544.675208439748,0.00015274000313814,1791.1158747246225,19626.65103520629,661.900604378056,1409.8390687560145,193.72112925651044,1952.813297838846,18.25258131470222,1206.8662037932654,1,0,0
538,101,5,10811,10811,0,224,123,15,1,3,1150,1250,200,29647.00951588734,0.6615249221073349,4.44987576932156,5.951225109632898,460.91999316863854,0.4625033198356842,4544.489460373772,0.00015274000313814,1791.1216605996665,19626.40669134794,661.887101499949,1409.8142268468685,193.68275409285883,1952.8021907544137,18.249103185910183,1206.8418531877164,0,0,0
539,101,5,10819,10819,1,225,124,15,1,3,1140,1240,190,29649.157515887342,0.6614911541687211,4.449487661588529,5.950558547364923,460.90658995037353,0.4621870758822823,4544.172414240071,0.00015274000313814,1790.671781514111,19624.734441398592,661.8089700366669,1409.6001746195825,193.57679997977814,1952.4612617469625,18.24116135726194,1206.7313843456106,0,0,0
540,101,5,10834,10834,2,226,125,15,1,3,1120,1220,170,29652.269515887343,0.6614709939705095,4.44892537515222,5.949713235976205,460.83986669329073,0.4619478526275392,4544.038548239744,0.00015274000313814,1790.342929075556,19622.649768685475,661.6832720856853,1409.3229629432133,193.50791623662332,1952.0402118241204,18.235423257910735,1206.5020968897975,0,0,0
541,101,5,10856,10856,3,227,126,15,1,3,1090,1190,140,29659.465515887343,0.6613341579185685,4.447479326555403,5.947104142801445,460.7578751288899,0.46171624875782985,4544.239678280307,0.00015274000313814,1790.2166516022637,19621.01287182196,661.5660937781253,1409.1045574896466,193.430550379875,1951.7713700092202,18.22711132938864,1206.3319520718633,0,0,0
542,101,5,10906,10906,4,228,127,15,1,3,1020,1120,70,29665.069515887342,0.6615816218601427,4.446320779631777,5.946755467433906,460.7755813017876,0.4634694386174793,4543.832999798878,0.00015274000313814,1790.0119112013172,19616.90599950665,661.4286294967741,1408.3431445680949,193.14585894530794,1951.5181640953126,18.22388451424761,1208.5608821233834,0,0,0
543,101,5,10921,10921,5,229,128,15,1,3,1000,1100,50,29665.06551588734,0.6615571779953203,4.446321648508827,5.946626985765395,460.8060909027963,0.4634613226384787,4543.858733418965,0.00015274000313814,1790.0519110721,19617.46568270877,661.4667385461576,1408.413951063084,193.13520280762157,1951.6209981747947,18.22271055802631,1208.6457595183733,0,0,0
544,101,5,10957,10957,6,230,129,15,1,3,950,1050,0,29657.441515887345,0.661654953931447,4.44784517570281,5.94911402568914,460.7953785050215,0.4636160569700691,4543.709509581294,0.00015274000313814,1790.0071555619336,19617.160488647703,661.4428750058246,1408.365254557158,193.20772887703328,1951.5041499537401,18.229618822178722,1208.563871291465,0,0,1
545,101,5,10965,10965,7,231,0,15,1,4,940,1040,2820,29660.29351588734,0.6618185019241533,4.44732986692506,5.949240181068029,460.7903693504557,0.46357924792205796,4543.482650992256,0.00015274000313814,1789.9996479269198,19617.232006615388,661.4173832087811,1408.3657677841543,193.22154171381894,1951.29377496043,18.22863615138721,1208.393725399973,0,0,0
546,101,5,11001,11001,8,232,1,15,1,4,890,990,2770,29660.29351588734,0.6621105699287614,4.4473298669250605,5.950665539648509,460.8313587213453,0.4655620390066038,4543.057150680854,0.00015274000313814,1790.1013996449162,19616.14675249029,661.4414373068388,1407.9965442669193,193.02315573464972,1951.664190574378,18.23072226268621,1210.8331086823125,0,0,0
547,101,5,11044,11044,9,233,2,15,1,4,830,930,2710,29653.141515887346,0.6621929738270005,4.448768111600424,5.953013718061605,460.93259657639913,0.4658222870190645,4542.95410965882,0.00015274000313814,1790.3314079292861,19618.368297524332,661.592494250516,1408.2856578851213,193.1003063552975,1952.1014784209808,18.23822766246469,1211.1222473960877,0,0,0
548,101,5,11052,11052,10,234,3,15,1,4,820,920,2700,29655.713515887343,0.6623219978557786,4.4483033941472785,5.9530438836322395,460.8865062502847,0.46567908162748567,4542.726043123456,0.00015274000313814,1790.097473781823,19616.779617059074,661.510691829135,1408.0726396528034,193.06070565607217,1951.8148240114022,18.23635597714953,1210.9579523571701,0,0,0
549,101,5,11123,11123,11,235,4,15,1,4,720,820,2600,29660.197515887343,0.6622479097591599,4.447347504809752,5.95135277024186,460.77981074324254,0.4654685087547432,4542.813329393904,0.00015274000313814,1789.8502467964029,19614.293350106193,661.3554131210223,1407.7477913542612,192.99345373593346,1951.4308296528006,18.230466666533854,1210.7259753746023,0,0,0
550,101,5,11138,11138,12,236,5,15,1,4,700,800,2580,29667.233515887343,0.6623335897670946,4.445930219397438,5.949912863316857,460.7306765233946,0.4653256287484512,4542.690441560361,0.00015274000313814,1789.7511863263999,19613.1135401616,661.2909973373424,1407.594596346426,192.93906852218558,1951.28349716984,18.226150005275624,1210.6280014911858,0,0,0
551,101,5,11167,11167,13,237,6,15,1,4,660,760,2540,29660.13751588734,0.6624437138782702,4.447358345807881,5.952375322332968,460.8468551199118,0.465551241531835,4542.516427832531,0.00015274000313814,1789.9412102529636,19615.37398735318,661.4556869469247,1407.8914393262316,193.0019176342802,1951.723082985004,18.233132253031684,1210.9348266478667,0,0,0
552,101,5,11175,11175,14,238,7,15,1,4,650,750,2530,29660.141515887342,0.6626957139717302,4.44735747693083,5.953640688176016,460.9098693254163,0.465662018373405,4542.152815169734,0.00015274000313814,1790.054181887206,19616.545285052885,661.5516423404192,1408.044964880724,193.02967284186488,1951.9656500969184,18.237097829945363,1211.0849795899308,0,0,0
553,101,5,11218,11218,15,239,8,15,1,4,590,690,2470,29653.453515887344,0.6626574098812303,4.448711592266309,5.955241622432128,461.00505116831835,0.4658151231865527,4542.188508150603,0.00015274000313814,1790.194155830607,19618.357355047254,661.6832106709528,1408.2841016645111,193.06507215449844,1952.3449486304141,18.241168895279888,1211.3712820829264,0,0,0
554,101,5,11226,11226,16,240,9,15,1,4,580,680,2460,29651.693515887342,0.6627199058281144,4.4490295948781045,5.955961850112248,461.0761495004718,0.46594555846556407,4542.119973191919,0.00015274000313814,1790.3822310871153,19619.9860778064,661.7953979672151,1408.4969888845212,193.09252455237416,1952.702062107646,18.244029157295127,1211.6056082546334,0,0,0
555,101,5,11241,11241,17,241,10,15,1,4,560,660,2440,29651.693515887342,0.6627579576717576,4.4490295948781045,5.956161361421908,461.1176179231685,0.46631635941200916,4542.53339917851,0.0001437956456472084,1790.9593339380206,19622.400158110395,661.9265963541636,1408.8169492167265,193.20049205637375,1953.2760998688932,18.251672922852563,1211.876620451797,0,0,0
556,101,5,11256,11256,18,242,11,15,1,4,540,640,2420,29651.697515887343,0.6626894137607774,4.449028726001052,5.9557951421398405,461.1745541670072,0.4661638101497906,4542.395475871324,0.0001437956456472084,1790.8161836121162,19622.737886192164,661.9775050208887,1408.8614144233306,193.1278514596197,1953.374145974968,18.24691241604655,1212.0271837583182,0,0,0
557,101,5,11278,11278,19,243,12,15,1,4,510,610,2390,29657.213515887343,0.6626964697586258,4.447886079208016,5.954290404975239,461.26950414910436,0.4661457178979789,4542.405047738348,0.0001437956456472084,1791.0417853629563,19624.794951916956,662.1253506051822,1409.1368419804598,193.0811928562849,1953.8523459084502,18.242980742946326,1212.3553096257965,0,0,0
558,101,5,11286,11286,20,244,13,15,1,4,500,600,2380,29652.889515887342,0.662761233781453,4.448813351504883,5.955874855035052,461.3001188399955,0.46626913232252143,4542.30315810395,0.0001437956456472084,1791.0883756153798,19625.348069777414,662.1693813783942,1409.2060118856616,193.1227699189715,1953.979233094886,18.247501578302867,1212.4465063040134,0,0,0
559,101,5,11329,11329,21,245,14,15,1,4,440,540,2320,29659.68951588734,0.6628517017112932,4.447438853495719,5.954480814775402,461.30839151329485,0.46619778424375685,4542.193157997735,0.0001437956456472084,1791.1425014366544,19625.55031465109,662.19338453324,1409.2353843875258,193.07897110083428,1954.098829612968,18.243913375331733,1212.5201285648125,0,0,0
560,101,5,11337,11337,22,246,15,15,1,4,430,530,2310,29659.693515887342,0.6628847138630114,4.447437984618669,5.954656676396353,461.30617229841477,0.46621036966728574,4542.142979734996,0.0001437956456472084,1791.1357813988698,19625.42248890211,662.1933547764612,1409.2186285904834,193.0779955754325,1954.1291329221744,18.244351699428837,1212.5478724271456,0,0,0
