ESN,Cycles_Since_New,Snapshot,Cumulative_WWs,Cumulative_HPC_SVs,Cumulative_HPT_SVs,Sensed_Altitude,Sensed_Mach,Sensed_Pamb,Sensed_Pt2,Sensed_TAT,Sensed_WFuel,Sensed_VAFN,Sensed_VBV,Sensed_Fan_Speed,Sensed_Core_Speed,Sensed_T25,Sensed_T3,Sensed_Ps3,Sensed_T45,Sensed_P25,Sensed_T5,Cycles_to_WW,Cycles_to_HPC_SV,Cycles_to_HPT_SV,scaled_index
102,2860,8,2,0,0,29195.83665947452,0.7242273835544376,4.552149415355914,6.41489141841048,451.86209394465754,0.4590122069372716,4480.940349425297,0.0007507781260366435,1685.3708288391038,19117.020371061386,631.6973105343452,1313.7020683783085,183.02547057675213,1831.9043804238597,18.70767829996397,1127.7650487494057,210,6140,990,2160
102,2870,1,2,0,0,111.37498250611799,0.10306969582712813,14.624451313211138,14.63879654039068,496.1488384794485,1.1841550422020917,6459.17792690482,0.0,1762.6208683871073,20219.412229903457,679.7381707490173,1451.9585553809209,440.4321413593523,2030.3566538764826,40.636560894579006,1316.3989700330917,200,6130,980,2161
102,2870,2,2,0,0,151.79689459661336,0.2205767062814618,14.603119166337088,15.02145675645547,499.35224263574156,1.2042177406077157,6007.916290016047,2.765982511702179e-07,1766.3920706387662,20265.13339521916,684.6618087525193,1457.827684417845,448.8157514696923,2033.2948120559581,41.78023273323409,1314.0209863569523,200,6130,980,2162
102,2870,3,2,0,0,2746.3923377539086,0.35872145495351676,13.320396935802801,14.482596769240702,504.2921226272907,1.1297433931184955,5411.905915642033,2.0267080232530905e-06,1765.119038218779,20299.81716221079,691.8506363117967,1462.3848997185132,423.40436899024206,2030.6190948159735,40.282264903489754,1305.3008573327509,200,6130,980,2163
102,2870,4,2,0,0,20071.916920910986,0.6185476903363972,6.73000715236754,8.66596972576081,488.2704993286991,0.7343525723890009,4708.08584354534,0.0,1833.9964311961817,20174.83570795366,690.0005251248359,1448.3509850564271,273.57679182183443,2026.8856066861656,26.578581316885632,1249.844541407319,200,6130,980,2164
102,2870,6,2,0,0,25360.206730686205,0.6706852766626628,5.430719986265933,7.290144726700499,470.79996751700907,0.5195200594061271,4523.514053718039,0.009788296056491267,1697.5351344678543,19450.47527513005,652.2942781912882,1355.4577573705506,203.48840245785914,1886.0489946026012,20.690749218387865,1176.8812062877635,200,6130,980,2165
102,2870,7,2,0,0,25366.53598542455,0.6789248128342054,5.42891952156633,7.330206718600386,471.5821946957147,0.5280563200141126,4527.890542515011,0.0015666819608114958,1707.110358496041,19501.491535429395,655.2759706031825,1361.5892972981858,206.51379021695095,1893.4540393279128,20.985228622290503,1178.0716497742983,200,6130,980,2166
102,2870,8,2,0,0,25377.380912507906,0.6811383190131022,5.42624967574396,7.340876908098492,471.895055711404,0.5201896050202051,4513.121763853958,0.00265099926764173,1696.97856392164,19470.89837014075,654.1057553490383,1357.8208346474414,204.09197385300476,1886.5875318789347,20.8265707502704,1176.0743505639366,200,6130,980,2167
102,2880,1,2,0,0,-30.11123332907573,0.1027965957137368,14.6962220452695,14.710036780864513,511.5958151435699,1.2870172211610729,6400.662154766285,0.0,1833.7597826523536,20659.866173486793,707.3303683383461,1510.814477624336,462.0501162533115,2124.5052001158915,42.180194071176864,1370.1116891017546,190,6120,970,2168
102,2880,2,2,0,0,22.410602524226874,0.22485171724322583,14.666908992434442,15.106943743695506,516.2894025700482,1.3152258562124317,5961.399975415038,1.0565113071824288e-07,1841.8273114614076,20737.71884509254,714.6565141191467,1521.1626894872124,471.8749660814539,2134.2127759610476,43.46538529686542,1371.59380076379,190,6120,970,2169
102,2880,3,2,0,0,2955.9387013956375,0.3492608018933544,13.216859714289162,14.303535601028367,519.2803802323489,1.2068096795139172,5453.909279751263,7.741335796105685e-07,1833.4908277016634,20726.179342474843,718.6129700976638,1519.6947058869696,436.4134711913472,2123.4577590231133,41.02696504622253,1359.082054834958,190,6120,970,2170
102,2880,4,2,0,0,20631.564345952906,0.584587413638404,6.584936506984047,8.26426549454624,489.7677603444883,0.7383337808819861,4785.756712514523,0.0,1864.486697651502,20307.620549655545,695.6087689955563,1466.4343034215797,270.1310710313763,2065.2070412668745,25.81793503879328,1272.6119830152854,190,6120,970,2171
102,2880,6,2,0,0,25758.368172373044,0.6323804892377577,5.309374714856639,6.917443290833617,471.75239869251146,0.453124186534494,4516.35478798077,0.012621338252123903,1632.450857408529,19245.814367572348,643.2660092263468,1331.0194303108335,179.56643948992377,1851.0286933687833,18.606716373330492,1177.0892526829844,190,6120,970,2172
102,2880,7,2,0,0,25749.661120762135,0.6758266046367651,5.311104151313738,7.165288244832416,475.6844400548952,0.5194388971774163,4527.319726156749,0.0015245023163012314,1714.0067614158797,19584.265591153326,661.0677035495963,1372.4418237968919,201.8573262382939,1910.9319118821288,20.533539415324405,1190.5072389161012,190,6120,970,2173
102,2880,8,2,0,0,25764.310092111213,0.6777233629414763,5.307801494442889,7.172705039956871,475.62440016089977,0.5214568681674868,4527.215050601525,0.0010125916160880618,1716.5427746475502,19591.584740211343,661.4533664017645,1373.3041524216135,202.5722980429863,1912.097960534289,20.599451660051965,1190.3502985636349,190,6120,970,2174
102,2890,1,2,0,0,325.6023757026642,0.1026533479124138,14.516094133879196,14.52943305022181,496.27771423894717,1.19304757258229,6448.399794445863,0.0,1772.255882351015,20248.957767399508,681.3813866637256,1456.3437656168317,441.5871946553944,2039.3280060815264,40.63149016124261,1320.0129988543642,180,6110,960,2175
102,2890,2,2,0,0,364.8229854983297,0.22410951565562348,14.495454553576826,14.926792267881718,499.8635910239173,1.2174162963873898,5985.952433435668,4.035514098451068e-08,1778.1481681417044,20305.005480912743,687.0762965054497,1463.634923189192,450.97048045676604,2044.5537998566888,41.87343953418037,1318.5943469517792,180,6110,960,2176
102,2890,3,2,0,0,2985.299503010341,0.3426490812243057,13.202290247530987,14.241860166172765,503.15469043406836,1.1247996087925485,5480.966204631663,2.956927155786146e-07,1769.6581273632994,20297.98140747587,691.1503934823687,1462.7312310550578,419.8347857861772,2034.861651611018,39.78186789206322,1307.8203527681,180,6110,960,2177
102,2890,4,2,0,0,20358.93789145639,0.6180665669697092,6.655606171370442,8.576282838375027,484.64891644858085,0.7007625316373395,4686.099314040126,0.0,1802.8771755329321,20030.508398010006,681.6936247513033,1429.5096613947273,263.8439985868985,1997.635398949714,25.807083803347318,1236.2639292646854,180,6110,960,2178
102,2890,5,2,0,0,30072.970968221995,0.6836886500319131,4.3636444789293,5.9402315346268235,444.2966657443539,0.4763693999772084,4609.38351338663,9.161194737927658e-11,1746.6114755750004,19201.985166408285,630.7923352556639,1324.695274532758,185.94784366387336,1866.4389972167257,18.372917808598395,1136.8594770466782,180,6110,960,2179
102,2890,6,2,0,0,30236.690231337023,0.6669646352214025,4.390916865491194,5.868710075024701,449.6843366246835,0.4419507218030783,4581.0332038598435,0.0048209222288021405,1708.9934494639508,19154.330627975858,631.1489952022703,1319.77444247323,172.90529406283116,1858.6743061839466,17.34976036063256,1147.1964739468842,180,6110,960,2180
102,2890,7,2,0,0,30229.656229630957,0.7063372063878803,4.39224764851455,6.0729230575104545,454.3665322765787,0.4450880262410844,4512.8315712541125,0.0005823080688991274,1698.0447576344845,19191.57376109608,636.6646250116581,1324.3372890401656,174.8787977479262,1856.3650238311734,17.819997913076133,1144.9650477393652,180,6110,960,2181
102,2890,8,2,0,0,30238.959842718577,0.7084634147759759,4.390315948764937,6.081765005439637,457.5834233750539,0.4635746106053502,4542.052476878042,0.00038677558062245475,1732.2899417106037,19348.1762623127,644.8135114466457,1343.4045211295743,180.2765852089955,1885.988086046202,18.20629758267158,1157.544310150811,180,6110,960,2182
102,2900,1,2,0,0,481.86800572064374,0.10271543985156306,14.43723917842798,14.450637037224947,501.8753384484899,1.2119435298756913,6431.768388028013,0.0,1793.1816804927707,20396.62403092317,690.711797659447,1475.808834298895,443.84850213409726,2070.0609201820034,40.75224690439644,1338.5702457013433,170,6100,950,2183
102,2900,2,2,0,0,521.5703051530867,0.23309281867738077,14.417171056480978,14.888573201477653,506.1138998154867,1.2392842097926808,5940.619339421762,1.5414292235289188e-08,1799.7751514046658,20462.759445902277,697.3504371587064,1484.4509509170284,454.1560765457797,2076.627365014296,42.12150137431341,1337.643140348643,170,6100,950,2184
102,2900,3,2,0,0,3283.9001360589164,0.3562042593123122,13.05508034992637,14.17619625291485,502.0829137620386,1.122288284744712,5424.454326233129,1.1294456712527525e-07,1772.1593712182716,20288.887454067146,690.5417086901817,1461.3916223968354,419.4134756048875,2032.9725652680738,39.76995182689454,1304.0339353196066,170,6100,950,2185
102,2900,4,2,0,0,20589.77827397354,0.6079210840842872,6.595768205940998,8.425689380171718,484.9400713946475,0.7041236746654742,4714.949234228896,0.0,1818.101999143084,20079.85065053569,684.0573335715811,1436.1775147991873,263.4992324424168,2011.084886630287,25.647971555415435,1242.948478970462,170,6100,950,2186
102,2900,5,2,0,0,29409.495726452667,0.6701315594984514,4.499600774809634,6.049193671708252,449.5395374153894,0.49604501659318634,4636.7361245782695,3.4992650123316795e-11,1765.5905335582515,19345.892091113776,639.0291710809662,1343.1462624615012,191.54228436955688,1894.563935500969,18.822103518925132,1155.0314894314781,170,6100,950,2187
102,2900,6,2,0,0,29474.503056304522,0.6653399158408909,4.509480754460441,6.029483622836932,451.47065790942486,0.48202785705372486,4622.785817122125,0.0018414284342825205,1749.5178115205524,19319.607270901415,638.8021454245361,1340.2071724732523,186.40567486599224,1889.6015101519947,18.432534045736578,1157.8424601276004,170,6100,950,2188
102,2900,7,2,0,0,29465.63596684223,0.7059988913785484,4.511331930997491,6.249327724618107,450.36190329952535,0.44316338746522643,4487.715400739258,0.002152453926750927,1673.0564502697473,19055.076922901146,628.1801752395792,1306.66997078953,176.59294232352173,1826.2966064330574,18.06882873871181,1128.8938993213746,170,6100,950,2189
102,2900,8,2,0,0,29475.36997071102,0.7075508053339084,4.509251224695419,6.255066496197134,451.67579999180816,0.4558617864743552,4507.95319348803,0.00034746395045639225,1694.6188574900002,19145.650386951394,632.7758537856423,1317.6621314900733,180.51396964573152,1843.3566690346331,18.362002769035428,1135.2798258624352,170,6100,950,2190
102,2910,1,2,0,0,4815.26119731962,0.10254447424134774,12.407888056857349,12.419119257742537,507.3595565176577,1.165455163044633,6299.786063217543,0.0,1882.4929611923176,20749.18464657142,710.0699828701602,1523.687888514182,411.3505439471028,2161.8919695231443,36.98110315884486,1379.5811280244673,160,6090,940,2191
102,2910,2,2,0,0,4842.168772057535,0.08981275998077506,12.395251162347959,12.525308549415785,509.72720184592004,0.47336444641974884,7313.311114060535,1.3126617035718278,1018.6323488782199,41772.8505159208,66196.89088816378,1484.4509509170284,454.1560765457797,2076.627365014296,-409.06958095877155,1337.643140348643,160,6090,940,2192
102,2910,3,2,0,0,8104.902287140436,0.3559697559447666,10.981744832622004,11.923158971972246,508.1422234075363,1.04922782257502,5422.709637525716,4.314098579721113e-08,1857.2271810480825,20632.666844690208,710.1784640617885,1508.292530186243,378.04397910658804,2122.9020712509564,35.18851799403639,1345.7846581632257,160,6090,940,2193
102,2910,4,2,0,0,20669.91701226532,0.6145585962411408,6.5749948083267125,8.440839042051017,489.80687242651805,0.7185384408756214,4713.99831692559,0.0,1837.0150677312054,20206.720519487717,692.4035768254748,1452.9585280718034,266.4475461041226,2036.6723246875354,25.902518625130128,1257.143069932511,160,6090,940,2194
102,2910,5,2,0,0,30065.198732241934,0.6674840719561502,4.364657309592822,5.8537933319354725,451.21558028145455,0.4883345434875893,4645.733134017737,1.3366002990673818e-11,1776.9259862827605,19406.253591416673,642.7576519901961,1351.2691842517975,187.13839650955387,1910.7182607994794,18.349974020982266,1164.3461879757035,160,6090,940,2195
102,2910,6,2,0,0,31656.74548420845,0.6698589236556618,4.085272860502588,5.485624978348307,443.92052073224767,0.45377032299239306,4637.3490987394725,0.0007033630740454207,1760.9208338484068,19237.649117602872,632.6769394269369,1330.5208274714594,174.8712493734988,1886.194533218287,17.185984916277434,1148.6860286314827,160,6090,940,2196
102,2910,7,2,0,0,31649.650353482644,0.7191079558088692,4.086650144098692,5.729081619013635,446.06939127005376,0.40980698126835463,4482.398790928844,0.0008221642408006774,1672.4287054816946,18977.215519080637,624.4953689228756,1298.1487006396067,162.98153122528578,1821.6376591317808,16.741045376940487,1122.9591883499609,160,6090,940,2197
102,2910,8,2,0,0,31657.076616046397,0.7199732963075584,4.08518518793378,5.731681301127408,445.98763053942616,0.41683230708826585,4494.762360006802,0.0001327194192090323,1683.8799969384745,19013.569817710417,625.9887969060994,1302.4335343403686,165.29966007297023,1828.5890917238046,16.90864429528954,1124.537590431915,160,6090,940,2198
102,2920,1,2,0,0,6477.268483769291,0.10345257508244335,11.629866635410554,11.641889772931055,517.5712955468593,1.1432562291016375,6267.125936398884,0.0,1922.121974133345,21014.55863389301,727.5618509936418,1559.764394241425,394.62510486668185,2221.864727692391,35.31138840439986,1415.6236755675911,150,6080,930,2199
102,2920,2,2,0,0,6509.1774523705935,0.17848645027218368,11.61588164540124,11.890796209977896,520.9863195495957,0.8994487784193952,6403.873523994809,0.5013921550340991,1598.7764944437733,29092.464409018685,25745.700632597887,1562.594601081304,411.5184426200797,2215.932954750825,-134.29282569710864,1410.3582810478802,150,6080,930,2200
102,2920,3,2,0,0,10560.687033834616,0.3698582475120943,9.967619818880971,10.893997329722874,509.1874050530529,0.9903587211753182,5375.872496366164,1.6478390266358175e-08,1879.2422194580538,20706.27450233386,715.0322445414505,1518.5445735279561,353.09285291389176,2143.9462150877516,32.770086012616915,1353.7315860773379,150,6080,930,2201
102,2920,4,2,0,0,20855.03578366472,0.6200919730401557,6.5270087041513944,8.415304132979875,490.80663291059517,0.7193969403133018,4708.494106518024,0.0,1841.8684224512454,20234.14415884179,694.3779952674978,1456.608254523711,266.2462841175985,2042.3057315253936,25.896672831557165,1259.640066700641,150,6080,930,2202
102,2920,5,2,0,0,30378.076426791704,0.6586077156633571,4.30183184162455,5.726179364882457,448.8783900395358,0.47859461559124755,4659.809424629042,5.105358848704653e-12,1773.5593483797861,19360.34453059383,639.623522385289,1345.6211593681046,183.50141093583267,1905.2415650840112,17.970245673842104,1161.4973065283536,150,6080,930,2203
102,2920,6,2,0,0,32493.37808991941,0.6673799343307562,3.9226813657415933,5.258604317769085,440.2801810438407,0.4400675282630284,4648.073088701915,0.0002686607878537417,1761.9636788991377,19184.286323178494,628.9898838045718,1324.0697796452168,169.511955807814,1881.3631970278298,16.621430674003808,1143.7846388885896,150,6080,930,2204
102,2920,7,2,0,0,32480.779447316778,0.7106043214802013,3.924994633471496,5.465443895352156,446.24316824135434,0.3502505816052021,4389.240326588976,0.025332610912088376,1592.5144268978656,18675.6770933311,611.3566720569992,1263.2659855893687,141.13388991993634,1774.930251609464,14.886771969854417,1115.6755652657566,150,6080,930,2205
102,2920,8,2,0,0,32492.886537037997,0.7138550868422905,3.9227595773132107,5.478058777101032,445.6283757741981,0.38500961175060616,4467.708650145198,0.003861490704044726,1655.783407604908,18908.604349705067,621.6927619682401,1290.6237866332679,153.1047563698299,1814.9559460464595,15.821674348370362,1123.7227861230858,150,6080,930,2206
102,2930,1,2,0,0,3016.38753419753,0.10430560710534426,13.243719207484457,13.25927980308959,497.19203436550066,1.1440124007150778,6377.3016178132675,0.0,1812.9778018469249,20385.68727275014,688.6584419010704,1475.3797393522384,417.1289489431747,2079.5547378108845,38.027190416613664,1336.759005235515,140,6070,920,2207
102,2930,2,2,0,0,3068.1298509372677,0.06895498325218817,13.218882210577181,13.259508043203502,498.6842093827423,0.8994487784193952,7490.258467136822,2.8866887253450506,632.1404038971444,29092.464409018685,10152.758687890386,998.3923314660117,169.33858476308765,2215.932954750825,-41.162154618558915,1410.3582810478802,140,6070,920,2208
102,2930,3,2,0,0,6251.604773531634,0.3689333906375183,11.782992677231173,12.874302599914355,492.5434711445761,1.0295580588107727,5372.024381347896,6.294185001863389e-09,1777.8448976499024,20157.701997719938,681.2000851255079,1445.091496503007,386.81480648662813,2017.772664710299,36.563959328017205,1285.9813978030513,140,6070,920,2209
102,2930,4,2,0,0,20363.333932621263,0.617416413352029,6.654466638692574,8.56059732656964,482.85994955974525,0.7147263433733618,4703.998724382997,0.0,1817.5134081926421,20043.8238943894,681.7704844939403,1431.4902418940376,268.3303865585678,2003.5719213705772,26.146362007938695,1235.9945165695299,140,6070,920,2210
102,2930,5,2,0,0,29526.653675461923,0.6796302168734167,4.475856162028112,6.069794463313045,446.42325921954324,0.49571684898348756,4623.121122964269,1.9500735554401456e-12,1761.2414376097845,19282.901066150655,635.1292121543485,1335.1551212920633,192.3189735872117,1882.975145342545,18.92845557532076,1145.899832020845,140,6070,920,2211
102,2930,6,2,0,0,30336.481116283776,0.684304705703958,4.330630708295386,5.898006903753728,443.28817467581086,0.4818160830254669,4617.05583290612,0.0001026192895158044,1757.4669313169106,19219.915579160566,631.3357832376479,1327.458062332178,187.2551699884569,1874.5408567195861,18.44067398074009,1139.3500120654924,140,6070,920,2212
102,2930,7,2,0,0,30313.745877347937,0.7200494240665142,4.335408599639091,6.093237635684421,445.01605189682726,0.39744810320653434,4407.743735353847,0.015292526527613832,1610.9286079070873,18744.59111197649,612.7690863253564,1269.4751961790516,161.56436058220024,1772.6688448118105,16.881687043933752,1105.8187836349816,140,6070,920,2213
102,2930,8,2,0,0,30336.293359790343,0.7209796063849735,4.330660582457431,6.090706089717409,444.7448757639962,0.4186986969628398,4453.180063288519,0.004458218279948892,1647.6421260794266,18878.130641629985,618.7091501708612,1285.2614840014078,168.75029418881928,1796.5464210065704,17.429381012477226,1111.3096017879025,140,6070,920,2214
102,2940,1,2,0,0,1170.9738540069673,0.10334654670503803,14.118162904833223,14.132565226985948,509.76244090241954,1.2217420595958237,6402.554403036391,0.0,1823.6822388844416,20604.02172812554,704.1966058477017,1503.9016746789332,440.0127507273681,2116.79576761414,40.29515625434926,1366.8213662819012,130,6060,910,2215
102,2940,2,2,0,0,1237.7082434898766,0.15942269423847477,14.085525459001566,14.345154490195377,512.0352310748742,1.1824790691756153,6574.536497323234,1.1026169781406994,1375.259574326701,23076.226296528665,4321.939586253711,1326.0325474214255,351.0139182447034,2162.108090809962,10.72298783729454,1389.9353569608907,130,6060,910,2216
102,2940,3,2,0,0,4017.9314871139677,0.35557546215148395,12.766089984355949,13.853232186621865,511.54264055663947,1.1382344942317564,5427.816884385362,2.404164739231995e-09,1808.3188857554792,20534.84525512523,706.6618963346339,1494.7004574930688,416.7187169323561,2087.76580022401,39.378261501207525,1337.114905192301,130,6060,910,2217
102,2940,4,2,0,0,20543.25076116009,0.6271797443922551,6.607828971362069,8.567959349891426,490.9437121755825,0.7292620278337476,4696.460783821407,0.0,1840.4071217756245,20230.14756352132,694.4830047295276,1456.084926900518,270.28851385457654,2040.1945788957908,26.343477235498572,1257.8374045254773,130,6060,910,2218
102,2940,6,2,0,0,27040.48382758717,0.684890059940178,5.023598552974544,6.841257600053957,466.3213156129681,0.5183993499403501,4550.990561598904,0.0009149594015101181,1736.9572095579274,19510.774462861857,654.1521882767405,1363.688228015064,200.81548038408545,1908.165431735091,20.222310345923695,1177.5241767825078,130,6060,910,2219
102,2940,7,2,0,0,27030.56367107853,0.6960124671834602,5.025692117604042,6.899810486016171,467.2861600597813,0.4917126198670129,4483.629080514568,0.005841225359689077,1689.406970611667,19362.330598453358,648.6701065377064,1345.6821355458071,192.507645523875,1876.3641148756917,19.71778547571549,1167.7540093162497,130,6060,910,2220
102,2940,8,2,0,0,27043.502280932036,0.7059071077116035,5.02293853256217,6.9600432648620085,467.4228878129328,0.5565856951687573,4547.119862813722,0.001702887853674383,1765.3941175896698,19610.517247832475,659.8103716127988,1377.6750611850139,212.39081796644246,1931.334912615416,21.17509277959813,1184.0363829597213,130,6060,910,2221
102,2950,1,2,0,0,779.4317837743974,0.10469340595037223,14.297732090497092,14.315270784468979,503.15271549807255,1.209559492814194,6415.758951414582,0.0,1800.1515428321459,20436.903419778897,693.3678421209013,1481.4639754353416,441.15576216401615,2081.2019766733347,40.506550469483415,1345.129848246562,120,6050,900,2222
102,2950,2,2,0,0,850.6565675058876,0.19759934761806314,14.262724363493078,14.617950206102348,506.6102704819235,1.2072718442857622,6214.986822095539,0.42116220907704727,1631.9576273239556,21380.212624182892,2079.075523799425,1418.6094708096057,411.78157045031526,2100.9229216897897,29.875720389992676,1353.182358369781,120,6050,900,2223
102,2950,3,2,0,0,3394.0348212913086,0.3582993560804843,13.028588468822981,14.159999101443017,505.08631481537935,1.145666836577001,5416.541544860258,9.183092158325943e-10,1791.1649467483996,20390.71783428825,696.8893464845711,1475.2310631878036,424.1728336830706,2057.2080418234764,40.125759775300196,1317.0273960695451,120,6050,900,2224
102,2950,4,2,0,0,19589.744657121504,0.6185273026946488,6.884557573418704,8.863308632659264,486.03152639451724,0.7388128358282031,4699.793206313675,0.0,1820.566732285664,20102.028585297507,685.7969540953919,1438.9920403299536,276.78235598596603,2012.694111958992,27.00447004667942,1242.7405351708421,120,6050,900,2225
102,2950,6,2,0,0,22687.028708461843,0.6575857926543124,6.090367249747059,8.082322983207385,475.8306016956199,0.6061217526653683,4580.281080833774,0.0003494833930506032,1739.4056114717462,19681.99346060956,664.0616478810925,1384.5711033515965,234.36832837262762,1927.8067660283086,23.52093778194643,1197.1630166568775,120,6050,900,2226
102,2950,7,2,0,0,22680.76740989426,0.6607439625607967,6.091926230116675,8.097713471667582,476.3761782181564,0.4985125257055644,4430.013234424084,0.029162852054945905,1611.5712076024895,19235.88953073084,643.5429203831976,1329.0277151974751,200.45912454847405,1834.3409513214174,21.00648887578321,1169.8074648469396,120,6050,900,2227
102,2950,8,2,0,0,22688.799689034877,0.6643286917108302,6.089925316923103,8.11805797222701,476.70740717497307,0.5597495720289972,4513.742888025353,0.006151796676395296,1685.7414276735894,19505.011336477328,656.6568583136086,1362.7257123522554,219.83152172248606,1889.1332609963617,22.509785934036852,1185.9650661232017,120,6050,900,2228
102,2960,1,2,0,0,438.9035184473368,0.10314424488700591,14.460446707827893,14.474791341074333,501.7025197299639,1.2095544226424704,6431.893152335297,0.0,1790.4055788033747,20386.875556281542,690.3267918955773,1474.7366168483836,443.0629068755671,2069.810655973917,40.757932245232254,1339.2832428577801,110,6040,890,2229
102,2960,2,2,0,0,516.1697180801469,0.21934578207669878,14.422401325816555,14.850337334543852,505.42342578598084,1.2225318368555909,6048.581589227697,0.1608696490904426,1728.8924685111008,20778.72220850489,1223.2797190009028,1455.0847842844466,437.37128939582584,2079.733482844702,37.48042755578712,1340.9245245356913,110,6040,890,2230
102,2960,3,2,0,0,3321.9786433885097,0.36241573862555226,13.046913179939738,14.21005083026646,506.83715351795183,1.1279565960750717,5397.626181211125,3.50762908265788e-10,1778.9771866233411,20377.627539219913,697.180238521232,1473.3675708872618,418.93706713181473,2051.373280578171,39.8555856485043,1317.1096231078216,110,6040,890,2231
102,2960,4,2,0,0,20082.750876255363,0.6203619226100893,6.738490753592391,8.688570492129251,489.8228904023926,0.737193448763958,4704.920823102936,0.0,1836.4456716151656,20204.784895185807,692.5059259798736,1452.7282390076068,273.7025941253456,2035.413530144743,26.660332149217762,1255.8562787844514,110,6040,890,2232
102,2960,6,2,0,0,25531.478701406173,0.6677926365498189,5.388779697909912,7.2173071892286655,470.63704980718745,0.5787558697512054,4614.184389983815,0.00013349077764169163,1780.0944031607833,19722.030322058905,664.4861966988275,1390.6701756131743,220.71276740263434,1950.5037964136623,21.86858505773607,1198.976877504376,110,6040,890,2233
102,2960,7,2,0,0,25530.323166144568,0.6701670366256823,5.389106602892555,7.229578995497629,470.980579210033,0.5395271412693897,4555.797370100341,0.011139218276104621,1733.0060058638198,19559.51270600392,657.0658018424301,1370.4736655014299,208.34260604149213,1916.3963335926323,20.955302133550138,1189.0706628591606,110,6040,890,2234
102,2960,8,2,0,0,25508.669864219162,0.6753520035847445,5.393713772676266,7.2668999139751635,471.85561709397103,0.5658058466288562,4582.355670968992,0.0023497772385043655,1763.1528191503253,19678.83696689375,663.2378528894437,1385.4519583628664,216.69851019908444,1939.8767923791358,21.63209409418148,1196.4024940356144,110,6040,890,2235
102,2970,1,2,0,0,195.11504129246126,0.10259145545989884,14.578646878592957,14.591903524047828,510.6412518162082,1.2434172269101074,6426.060281171621,0.0,1812.4014830187768,20584.19558498629,703.5688408048529,1501.0495232675207,449.18013685012784,2109.5820755441196,41.29563327451423,1365.7284279471467,100,6030,880,2236
102,2970,2,2,0,0,262.9462106731536,0.21896941615155102,14.545228854912805,14.962251488806665,514.4216290929999,1.263830685547545,6015.55902534917,0.061446738194280454,1793.0707047773826,20772.010842921307,910.8976504732516,1498.5883983656804,452.56533695425156,2117.6329465470444,40.77559395982277,1366.189746134748,100,6030,880,2237
102,2970,3,2,0,0,4117.67690554391,0.39661654908776095,12.648168620710871,14.02736777226532,517.2216285459326,1.0985282091103343,5257.975084527898,1.3397950896476956e-10,1782.135839625224,20525.008872696275,709.9408648616239,1492.9599640315141,405.65386798388283,2075.139836969223,39.04029938450568,1335.065833400718,100,6030,880,2238
102,2970,4,2,0,0,20388.4889531619,0.6160399388382538,6.652259150062504,8.548353350089709,487.7118488064543,0.6957099732238888,4684.242811646696,0.0,1802.252367570656,20070.23639382638,685.4249003750998,1435.0664109585348,261.063843254695,2006.640992546211,25.656918246880217,1244.6913880549296,100,6030,880,2239
102,2970,6,2,0,0,23349.798186902066,0.6450979131349225,5.90858278488637,7.764898840959895,479.51041362044805,0.6475798189095037,4663.770904326415,5.098893987447166e-05,1813.0192270491727,19966.339198042795,678.4382792005263,1422.2036194448492,242.9325766935186,1995.8338002689684,23.81746626647678,1227.7890707830525,100,6030,880,2240
102,2970,7,2,0,0,23344.412539797333,0.6527018727836046,5.9099892953938005,7.816125499537048,477.3933191378036,0.5485856154079498,4538.704668737017,0.007396670753494173,1696.2377635124394,19553.562935887232,658.8536325928324,1368.7846036887242,214.22781118700658,1902.4538820369519,21.837077078228383,1193.8441314445004,100,6030,880,2241
102,2970,8,2,0,0,23341.08598634049,0.6542929794809113,5.910467433744085,7.82606191639968,478.28584177650333,0.5447512906578007,4532.535817640235,0.005358524451762589,1692.2007772439986,19551.45179309176,659.4252317941895,1368.78450082231,212.9081591956745,1901.2856804021485,21.774518274400332,1194.6619754683636,100,6030,880,2242
102,2980,1,2,0,0,-7.395886923855244,0.10234137124231459,14.684017532526374,14.696825349053357,515.729801254746,1.3226429991445015,6378.090952379256,0.0,1858.425851171564,20794.709011703595,715.8685542322462,1529.318281091499,469.0004016306337,2157.485614642116,42.71949244559097,1388.6611304630214,90,6020,870,2243
102,2980,2,2,0,0,67.33799939415974,0.21726821461485668,14.643385867904204,15.050619883722716,518.3516020381771,1.3442009847970988,5986.6410184925735,0.023470565492398794,1853.1817489738457,20881.651165105548,797.2103719717593,1530.3801145555028,475.807717071408,2160.442434056964,43.23810797009509,1385.6317006397908,90,6020,870,2244
102,2980,3,2,0,0,3053.897379794531,0.37265182006086545,13.169969423821232,14.419631315582127,516.0111147253411,1.2125796341394766,5360.673162250429,5.1175618628520744e-11,1829.2148958811056,20660.411599396848,714.9605271001897,1511.1660410763632,440.09235901382976,2111.7181282244624,41.544962946486876,1348.5526329423617,90,6020,870,2245
102,2980,4,2,0,0,20287.722542845204,0.6174260981371265,6.6757139406851485,8.587988610460975,484.5463271523406,0.7099649679507416,4695.788805438188,0.0,1811.5335258704042,20050.5819540789,683.1004894351403,1432.526095657109,266.4252660665528,2004.8380514139374,26.072021762653783,1239.402873551818,90,6020,870,2246
